dataset,source_file,file_size_bytes,cell_id,form_factor,anode_material,cathode_material,electrolyte_material,nominal_capacity_in_Ah,depth_of_charge,depth_of_discharge,already_spent_cycles,max_voltage_limit_in_V,min_voltage_limit_in_V,max_current_limit_in_A,min_current_limit_in_A,reference,description,charge_protocol,discharge_protocol,SOC_interval,cycle_count,first_cycle_number,last_cycle_number,soc_interval_start,soc_interval_end,charge_step_count,charge_rate_min_C,charge_rate_max_C,charge_rate_mean_C,charge_current_max_A,charge_voltage_max_V,discharge_step_count,discharge_rate_min_C,discharge_rate_max_C,discharge_rate_mean_C,discharge_current_max_A,discharge_voltage_min_V,hardcoded_removed_indices,median_removed_indices
Stanford_2,Stanford_2/Stanford_Nova_Regular_227.pkl,122287198,Stanford_Nova_Regular_227,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1133,1.0,1133.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_228.pkl,121361242,Stanford_Nova_Regular_228,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1124,1.0,1124.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_229.pkl,101019356,Stanford_Nova_Regular_229,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",936,1.0,936.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_230.pkl,131545219,Stanford_Nova_Regular_230,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1219,1.0,1219.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_269.pkl,131743438,Stanford_Nova_Regular_269,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1219,1.0,1219.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_270.pkl,162282556,Stanford_Nova_Regular_270,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1503,1.0,1503.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_271.pkl,118186990,Stanford_Nova_Regular_271,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1095,1.0,1095.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_272.pkl,167424505,Stanford_Nova_Regular_272,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1551,1.0,1551.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_273.pkl,137900572,Stanford_Nova_Regular_273,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1278,1.0,1278.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_274.pkl,142324366,Stanford_Nova_Regular_274,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1319,1.0,1319.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_275.pkl,142305457,Stanford_Nova_Regular_275,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1319,1.0,1319.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_276.pkl,120173764,Stanford_Nova_Regular_276,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1114,1.0,1114.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_277.pkl,121785106,Stanford_Nova_Regular_277,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1129,1.0,1129.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_278.pkl,120443542,Stanford_Nova_Regular_278,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1116,1.0,1116.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_279.pkl,138640576,Stanford_Nova_Regular_279,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1285,1.0,1285.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_280.pkl,164689537,Stanford_Nova_Regular_280,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1526,1.0,1526.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_281.pkl,165282832,Stanford_Nova_Regular_281,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1532,1.0,1532.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_282.pkl,150304402,Stanford_Nova_Regular_282,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1392,1.0,1392.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_283.pkl,152113297,Stanford_Nova_Regular_283,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1408,1.0,1408.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_284.pkl,169155697,Stanford_Nova_Regular_284,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1567,1.0,1567.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_285.pkl,135184825,Stanford_Nova_Regular_285,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1253,1.0,1253.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_286.pkl,146279470,Stanford_Nova_Regular_286,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1354,1.0,1354.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_287.pkl,145307227,Stanford_Nova_Regular_287,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1345,1.0,1345.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_288.pkl,116441959,Stanford_Nova_Regular_288,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1078,1.0,1078.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_289.pkl,120926449,Stanford_Nova_Regular_289,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1119,1.0,1119.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_290.pkl,129146623,Stanford_Nova_Regular_290,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1197,1.0,1197.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_291.pkl,129636106,Stanford_Nova_Regular_291,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1200,1.0,1200.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_292.pkl,175445539,Stanford_Nova_Regular_292,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1624,1.0,1624.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_293.pkl,136177852,Stanford_Nova_Regular_293,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1261,1.0,1261.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_294.pkl,120565720,Stanford_Nova_Regular_294,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1116,1.0,1116.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_295.pkl,114343663,Stanford_Nova_Regular_295,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1060,1.0,1060.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_296.pkl,111612133,Stanford_Nova_Regular_296,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1034,1.0,1034.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_297.pkl,145390357,Stanford_Nova_Regular_297,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1346,1.0,1346.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_299.pkl,120132769,Stanford_Nova_Regular_299,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1114,1.0,1114.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
Stanford_2,Stanford_2/Stanford_Nova_Regular_300.pkl,118180441,Stanford_Nova_Regular_300,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.75, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1094,1.0,1094.0,0.0,1.0,1,1.0,1.0,1.0,,,1,0.75,0.75,0.75,,,,
